study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Liu2022	all	64.0	NA	species	64.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	all	64.0	NA	healthy	64.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	all	64.0	NA	ethnicity	64.0	NA	chinese	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	all	64.0	NA	medication	64.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	all	64.0	NA	sex	54.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	all	64.0	NA	sex	10.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	fasting	32.0	all	overnight fast	32.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	fasting	32.0	all	age	32.0	NA	NA	27.2	NA	5.6	NA	19.0	39.0	yr	NA
Liu2022	fasting	32.0	all	weight	32.0	NA	NA	169.9	NA	6.3	NA	150.5	177.5	kg	NA
Liu2022	fasting	32.0	all	height	32.0	NA	NA	69.2	NA	4.7	NA	62.3	79.4	cm	NA
Liu2022	fasting	32.0	all	bmi	32.0	NA	NA	24.0	NA	1.8	NA	20.8	27.5	kg/m^2	NA
Liu2022	fasting	32.0	all	sex	28.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	fasting	32.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	fed	32.0	all	overnight fast	32.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	fed	32.0	all	age	32.0	NA	NA	28.8	NA	7.3	NA	20.0	45.0	yr	NA
Liu2022	fed	32.0	all	weight	32.0	NA	NA	167.9	NA	5.9	NA	154.0	183.0	kg	NA
Liu2022	fed	32.0	all	height	32.0	NA	NA	69.4	NA	5.2	NA	60.6	78.4	cm	NA
Liu2022	fed	32.0	all	bmi	32.0	NA	NA	24.7	NA	2.0	NA	20.2	27.5	kg/m^2	NA
Liu2022	fed	32.0	all	sex	26.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Liu2022	fed	32.0	all	sex	6.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
