study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Parasrampuria2016	all	110.0	NA	species	110.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	all	110.0	NA	healthy	110.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	all	110.0	NA	medication	110.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	all	110.0	NA	overnight fast	110.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	all	110.0	NA	sex	84.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	all	110.0	NA	sex	26.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ket	40.0	all	sex	35.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ket	40.0	all	sex	5.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ket	40.0	all	ethnicity	25.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ket	40.0	all	ethnicity	13.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ket	40.0	all	ethnicity	1.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ket	40.0	all	age	40.0	NA	NA	30.9	NA	NA	NA	20.0	45.0	yr	NA
Parasrampuria2016	edo_ket	40.0	all	bmi	40.0	NA	NA	NA	NA	NA	NA	19.9	31.8	kg/m^2	NA
Parasrampuria2016	edo_ery	36.0	all	sex	26.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ery	36.0	all	sex	10.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ery	36.0	all	ethnicity	36.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_ery	36.0	all	age	36.0	NA	NA	25.3	NA	NA	NA	18.0	45.0	yr	NA
Parasrampuria2016	edo_ery	36.0	all	bmi	36.0	NA	NA	NA	NA	NA	NA	19.0	30.0	kg/m^2	NA
Parasrampuria2016	edo_cyc	34.0	all	sex	23.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_cyc	34.0	all	sex	11.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_cyc	34.0	all	ethnicity	23.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_cyc	34.0	all	ethnicity	10.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Parasrampuria2016	edo_cyc	34.0	all	age	34.0	NA	NA	32.9	NA	NA	NA	18.0	44.0	yr	NA
Parasrampuria2016	edo_cyc	34.0	all	bmi	34.0	NA	NA	NA	NA	NA	NA	21.2	32.0	kg/m^2	NA
