study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	0.5	hr	NA	13.77	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	1.0	hr	NA	13.77	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	2.0	hr	NA	13.77	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	3.0	hr	NA	13.96	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	4.0	hr	NA	13.96	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	6.0	hr	NA	13.96	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	8.0	hr	NA	14.15	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	12.0	hr	NA	13.96	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	24.0	hr	NA	13.58	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	36.0	hr	NA	13.77	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	placebo	prothrombin time	NA	plasma	coagulation assay	PT_placebo	48.0	hr	NA	13.77	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	ED10	prothrombin time	NA	plasma	coagulation assay	PT_ED10	0.5	hr	NA	14.53	NA	NA	NA	sec	NA
Ogata2010	NA	all	10.0	ED10	prothrombin time	NA	plasma	coagulation assay	PT_ED10	1.0	hr	NA	14.72	NA	NA	NA	sec	NA
